file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om-no-uwi,top4_borda-avg-no-uwi,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,6,['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['HAGARTY Nathan'],['HAGARTY Nathan'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['HAGARTY Nathan'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['HAGARTY Nathan'],['MANNOUN Ned']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,7,['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,7,['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['DALTON Helen'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['DALTON Helen'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['DALTON Helen'],['EVANS Austin']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,7,['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_North Shore.csv,9,['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['CORRIGAN Carolyn'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['CORRIGAN Carolyn'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['CORRIGAN Carolyn'],['WILSON Felicity']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Manly.csv,13,['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['RIDGE Kathryn'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James']
raw_data/australia/processed_data/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,5,['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Murray.csv,11,['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,7,['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newtown.csv,8,['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,7,['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Camden.csv,8,['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['QUINNELL Sally'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Maitland.csv,9,['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,7,['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bega.csv,7,['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['ATKINSON Leanne'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['ATKINSON Leanne'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Orange.csv,10,['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Goulburn.csv,8,['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kiama.csv,6,['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollondilly.csv,9,['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['HANNAN Judy'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['HANNAN Judy'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Fairfield.csv,5,['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coogee.csv,9,['NOTLEY-SMITH Bruce'],"[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]",['NOTLEY-SMITH Bruce'],"[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]",['NOTLEY-SMITH Bruce'],"[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]",['NOTLEY-SMITH Bruce'],"[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]"
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cessnock.csv,6,['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Maroubra.csv,8,['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data The Entrance.csv,8,['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,7,['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,6,['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,6,['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,8,['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,7,['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,6,['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Barwon.csv,10,['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,7,['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad']
raw_data/australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,6,['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond']
